Unnamed: 0,ITEM_SEQ,ENTP_NAME,ITEM_NAME,EFFECT_NAME,INGR_NAME,INGR_ENG_NAME,ITEM_PERMIT_DATE,FORM_NAME,PROHBT_CONTENT,SMILES,Similarity_Score_Effect
1519,200202118,미래바이오제약(주),하이드로핀정(펠로디핀),혈압강하작용의약품,펠로디핀,Felodipine,2002-07-09,서방성필름코팅정,,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,0.2328565651967556
1520,200301834,한미약품(주),한미펠로디핀지속정5밀리그램,혈압강하작용의약품,펠로디핀,Felodipine,2003-09-09,서방성필름코팅정,,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,0.2328565651967556
1521,200400295,대한약품공업(주),로퍼린지속정(펠로디핀)(수출용),혈압강하작용의약품,펠로디핀,Felodipine,2004-05-29,서방성필름코팅정,,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,0.2328565651967556
1522,201706825,(주)셀트리온제약,펠로디온지속정5밀리그램(펠로디핀),혈압강하작용의약품,펠로디핀,Felodipine,2017-08-25,서방성필름코팅정,,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,0.2328565651967556
1523,200904420,(주)글락소스미스클라인,박사르정4밀리그램(라시디핀),혈압강하작용의약품,라시디핀,Lacidipine,2009-06-24,필름코팅정,,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C,0.18908084877692694
1524,200500320,삼성제약(주),레카니딥정(레르카니디핀염산염),혈압강하작용의약품,레르카니디핀염산염,Lercanidipine Hydrochloride,2005-08-10,필름코팅정,,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,0.17546110077553354
1525,200500694,아주약품(주),아나딥정10밀리그람(레르카니디핀염산염),혈압강하작용의약품,레르카니디핀염산염,Lercanidipine Hydrochloride,2005-07-26,필름코팅정,,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,0.17546110077553354
1526,200600082,일동제약(주),벤디핀정8밀리그램(베니디핀염산염),혈압강하작용의약품,베니디핀염산염,Benidipine Hydrochloride,2006-03-13,필름코팅정,,CC1=C([C@H](C(=C(N1)C)C(=O)O[C@@H]2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,0.19620700344844053
1527,200302309,한림제약(주),하이그로톤정25밀리그램(클로르탈리돈),혈압강하작용의약품,클로르탈리돈,Chlorthalidone,2003-09-01,나정,,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,0.11942993289593576
1528,202500118,(주)다림바이오텍,클로베네정25밀리그램(클로르탈리돈),혈압강하작용의약품,클로르탈리돈,Chlorthalidone,2025-01-15,나정,,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,0.11942993289593576
1529,200404719,주식회사제뉴원사이언스,제뉴원독사조신메실산염정2밀리그램,혈압강하작용의약품,독사조신메실산염,Doxazosin Mesylate,2004-06-26,나정,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,0.16521746089123207
1530,200501979,경동제약(주),카르딜엑스엘서방정4밀리그램(독사조신메실산염),혈압강하작용의약품,독사조신메실산염,Doxazosin Mesylate,2005-07-26,서방성필름코팅정,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,0.16521746089123207
1531,199400865,명인제약(주),아테노린정25밀리그램(아테놀롤)(수출용),혈압강하작용의약품,아테놀롤,Atenolol,1994-09-10,필름코팅정,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,0.16268814306401314
1532,200403223,명문제약(주),테나롤정(아테놀롤),혈압강하작용의약품,아테놀롤,Atenolol,2004-03-03,필름코팅정,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,0.16268814306401314
1533,201301654,신일제약(주),신일아테놀올정25밀리그램(아테놀롤),혈압강하작용의약품,아테놀롤,Atenolol,2013-01-21,필름코팅정,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,0.16268814306401314
1534,198600903,부광약품(주),부광켈론정(베탁솔롤염산염),혈압강하작용의약품,베탁솔롤염산염,Betaxolol Hydrochloride,1986-07-19,필름코팅정,,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O.Cl,0.13932199102736054
1535,199703533,대한뉴팜(주),케토닐정50mg(캅토프릴)(수출용),혈압강하작용의약품,캅토프릴,Captopril,1997-03-17,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0.10543377890728574
1536,198800153,(주)종근당,에나프린정10밀리그램(에날라프릴말레산염),혈압강하작용의약품,에날라프릴말레산염,Enalapril Maleate,1988-12-29,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,0.1825971740504972
1537,198900125,(주)종근당,에나프린정5밀리그램(에날라프릴말레산염),혈압강하작용의약품,에날라프릴말레산염,Enalapril Maleate,1989-04-24,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,0.1825971740504972
1538,199301196,명인제약(주),에이린정10밀리그램(에날라프릴말레산염)(수출용),혈압강하작용의약품,에날라프릴말레산염,Enalapril Maleate,1993-01-11,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,0.1825971740504972
1539,200003432,(주)씨엠지제약,씨엠지말레인산에날라프릴정10mg,혈압강하작용의약품,에날라프릴말레산염,Enalapril Maleate,2000-01-20,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,0.1825971740504972
1540,200503200,한국프라임제약(주),로사정(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2005-03-28,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1541,200501954,영일제약(주),자라탄정(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2005-03-31,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1542,200502119,신풍제약(주),로자신정(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2005-08-10,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1543,200600128,(주)바이넥스,바이코자정(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2006-02-28,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1544,200600521,영풍제약(주),코잘탄정(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2006-02-08,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1545,200803975,에스케이케미칼(주),코스카정50밀리그램(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2008-04-11,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1546,200804090,(주)넥스팜코리아,아비탄정100밀리그램(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2008-04-14,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1547,200807881,(주)보령,비알살탄정50밀리그램(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2008-07-17,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1548,201309020,삼성제약(주),로사코정50mg(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2013-08-28,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1549,201310778,(주)씨엠지제약,씨엠지로자탄정(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2013-12-19,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1550,201403084,(주)화이트생명과학,로사탄정100밀리그램(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2014-07-10,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1551,201503323,에스피씨(주),로잘핀정(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2015-05-29,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1552,201508481,(주)다산제약,뉴코사르정50밀리그램(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2015-12-29,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1553,201603051,일양바이오팜(주),일양바이오로사르탄칼륨정100밀리그램,혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2016-05-30,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1554,201904185,한국휴텍스제약(주),로사르정100mg(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2019-06-14,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1555,201904187,대한뉴팜(주),뉴로사탄정100mg(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2019-06-14,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1556,201904334,(주)동구바이오제약,프로자탄정100밀리그램(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2019-06-25,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1557,201906380,대원바이오텍주식회사,로사텍정(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2019-09-10,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1558,202503377,(주)휴온스,로카탄정25밀리그램(로사르탄칼륨),혈압강하작용의약품,로사르탄칼륨,Losartan Potassium,2025-12-24,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0.27754196774676315
1559,200703851,(주)킵스바이오파마,이르벨정(이르베사르탄),혈압강하작용의약품,이르베사르탄,Irbesartan,2007-04-04,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,0.22889954070014762
1560,200703852,안국약품(주),이베스딜정150밀리그램(이르베사르탄),혈압강하작용의약품,이르베사르탄,Irbesartan,2007-04-04,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,0.22889954070014762
1561,201102328,신풍제약(주),이베라정150밀리그램(이르베사르탄),혈압강하작용의약품,이르베사르탄,Irbesartan,2011-04-18,필름코팅정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,0.22889954070014762
1562,199800725,(주)유한양행,아타칸정8밀리그램(칸데사르탄실렉세틸),혈압강하작용의약품,칸데사르탄실렉세틸,Candesartan Cilexetil,1998-07-01,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,0.25265945008751695
1563,201706148,한국휴텍스제약(주),휴테칸정8mg(칸데사르탄실렉세틸),혈압강하작용의약품,칸데사르탄실렉세틸,Candesartan Cilexetil,2017-07-24,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,0.25265945008751695
1564,201906420,대웅바이오(주),칸데칸정16밀리그램(칸데사르탄실렉세틸),혈압강하작용의약품,칸데사르탄실렉세틸,Candesartan Cilexetil,2019-09-11,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,0.25265945008751695
1565,202500590,(주)녹십자,네오칸데정4밀리그램(칸데사르탄실렉세틸),혈압강하작용의약품,칸데사르탄실렉세틸,Candesartan Cilexetil,2025-03-17,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,0.25265945008751695
1566,201804100,명문제약(주),텔미정40밀리그램(텔미사르탄),혈압강하작용의약품,텔미사르탄,Telmisartan,2018-10-17,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,0.29242427235208834
1567,202002500,건일바이오팜주식회사,텔미건정80mg(텔미사르탄),혈압강하작용의약품,텔미사르탄,Telmisartan,2020-04-09,나정,안지오텐신 전환효소 억제제(Angiotensin-Converting-Enzyme inhibitor )와 안지오텐신수용체 차단제(Angiotensin Receptor Blocker)에 해당하는 성분이 2개 이상인 경우에도 효능군 중복에 해당,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,0.29242427235208834
1568,200200214,한국휴텍스제약(주),휴심바정(심바스타틴),지질저하제,심바스타틴,Simvastatin,2002-12-18,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1569,200200644,동화약품(주),심바틴정40밀리그람(심바스타틴),지질저하제,심바스타틴,Simvastatin,2002-05-29,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1570,200201416,한국유나이티드제약(주),심펙스정(심바스타틴)(수출명:Simtano),지질저하제,심바스타틴,Simvastatin,2002-10-16,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1571,200300670,(주)에이프로젠바이오로직스,에이프로젠심바스타틴정20밀리그램,지질저하제,심바스타틴,Simvastatin,2003-07-11,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1572,200400682,대우제약(주),심바스테롤정20밀리그람(심바스타틴),지질저하제,심바스타틴,Simvastatin,2004-11-12,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1573,200400724,아주약품(주),심바트정20밀리그람(심바스타틴),지질저하제,심바스타틴,Simvastatin,2004-05-29,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1574,200401687,한국유니온제약(주),조바코정(심바스타틴),지질저하제,심바스타틴,Simvastatin,2004-10-04,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1575,200402946,영풍제약(주),심바스정(심바스타틴),지질저하제,심바스타틴,Simvastatin,2004-02-16,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1576,200404029,한국프라임제약(주),"심비단정(심바스타틴)(수출명:SIVASTANTTAB.,SIVANSTANTTAB.)",지질저하제,심바스타틴,Simvastatin,2004-08-09,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1577,200404196,(주)넥스팜코리아,조코나정40밀리그람(심바스타틴),지질저하제,심바스타틴,Simvastatin,2004-09-21,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1578,201604370,정우신약(주),심바신정20밀리그램(심바스타틴),지질저하제,심바스타틴,Simvastatin,2016-07-14,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1579,201804346,한국코러스(주),비엘심바정20밀리그램(심바스타틴),지질저하제,심바스타틴,Simvastatin,2018-10-31,필름코팅정,,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17089754169144789
1580,199701294,명인제약(주),로바콜정(로바스타틴)(수출용),지질저하제,로바스타틴,Lovastatin,1997-12-19,나정,,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0.17063512224865807
1581,200200143,에이치케이이노엔(주),메바로친정20밀리그램(프라바스타틴나트륨),지질저하제,프라바스타틴나트륨,Pravastatin Sodium,2002-09-04,나정,,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O.[Na+],0.24122352165745603
1582,200200723,영진약품(주),프라스탄정10밀리그람(프라바스타틴나트륨),지질저하제,프라바스타틴나트륨,Pravastatin Sodium,2002-12-18,나정,,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O.[Na+],0.24122352165745603
1583,200300660,영진약품(주),프라스탄정40밀리그람(프라바스타틴나트륨),지질저하제,프라바스타틴나트륨,Pravastatin Sodium,2003-09-09,나정,,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O.[Na+],0.24122352165745603
1584,201105270,에이치케이이노엔(주),메바로친정40밀리그램(프라바스타틴나트륨),지질저하제,프라바스타틴나트륨,Pravastatin Sodium,2011-08-12,나정,,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O.[Na+],0.24122352165745603
